"","Region","LocalityName","LocalityCode","Treatment","Group","Month","Years_Since_Exclosure","Plot_Albedo","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Mean_Canopy_Height","Snow_Prop","Avg_Decid_Prop","SWE_mm","Temp_K","Season"
"9452","Trøndelag","verdal_2vb","2VBUB","UB","Composite","5",4,0.150144199236958,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0.0134408602150538,0.628472222222222,0.0510752688172043,281.165322580645,"Season_2"
"9453","Telemark","drangedal3","3DRUB","UB","Composite","5",4,0.156947087495229,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.261183675780075,0.032258064516129,0.663690476190476,0.426881720430108,282.553225806452,"Season_2"
"9454","Telemark","kviteseid3","3KVUB","UB","Composite","5",4,0.187556089588432,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0.255376344086022,0.797222222222222,20.908064516129,279.714516129032,"Season_2"
"9455","Telemark","notodden3","3NOUB","UB","Composite","5",4,0.14963770802321,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0.0053763440860215,0.302777777777778,0.0271505376344086,281.881989247312,"Season_2"
"9456","Telemark","drangedal4","4DRUB","UB","Composite","5",4,0.150863788708408,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0.0376344086021505,0.972777014652015,0.78010752688172,282.520430107527,"Season_2"
"9457","Telemark","notodden5","5NOUB","UB","Composite","5",4,0.128477466020162,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0.0510752688172043,0.162622287991342,0.675806451612903,281.330913978495,"Season_2"
"9458","Telemark","notodden6","6NOUB","UB","Composite","5",4,0.149950438090492,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0,0.354273504273505,0,282.725537634409,"Season_2"
"9459","Trøndelag","bratsberg","BRUB","UB","Composite","5",4,0.150865948784218,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0.00268817204301075,0.964271939491084,0.014247311827957,281.466935483871,"Season_2"
"9460","Hedmark","didrik_holmsen","DHUB","UB","Composite","5",4,0.150335401336637,0.234215068,"0221",56.43464358,0,18.91236981,1.37802746100245,0,0.349025974025974,0,283.205913978495,"Season_2"
"9461","Hedmark","fet_3","FKUB","UB","Composite","5",4,0.154948306177412,0.140119204,"0227",71.33638992,0,32.84966157,1.24319727871305,0,0.688095238095238,0,283.61747311828,"Season_2"
"9462","Trøndelag","selbu_flub","FLUB","UB","Composite","5",4,0.153098964591044,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0.00806451612903226,0.838509316770186,0.0336021505376344,281.265053763441,"Season_2"
"9463","Trøndelag","hi_tydal","HIUB","UB","Composite","5",4,0.155718766034238,0.214070788,"1665",16.47588281,0.419443553,0,1.88257870700262,0.104838709677419,0.85542537172972,1.72741935483871,280.474731182796,"Season_2"
"9464","Hedmark","halvard_pramhus","HPUB","UB","Composite","5",4,0.151678995749615,0.335469416,"0420",62.64905485,0,13.92362896,1.22550115056668,0,0.541666666666667,0,283.202956989247,"Season_2"
"9465","Trøndelag","selbu_kl","KLUB","UB","Composite","5",4,0.139914551777095,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.196003195316235,0.0134408602150538,0.0395892041377139,0.0481182795698925,280.872311827957,"Season_2"
"9466","Trøndelag","singsaas","LAUB","UB","Composite","5",4,0.146331861605059,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.215802325885256,0.0483870967741935,0.0357142857142857,1.06774193548387,280.993010752688,"Season_2"
"9467","Trøndelag","malvik","MAUB","UB","Composite","5",4,0.15421848407442,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0.010752688172043,0.726821862348178,0.0341397849462366,281.167204301075,"Season_2"
"9468","Hedmark","stig_dahlen","SDUB","UB","Composite","5",4,0.136686558408601,1,"0221",56.43464358,0,18.91236981,2.86041246752123,0,0.80259324009324,0,283.37876344086,"Season_2"
"9469","Trøndelag","sl_tydal","SEUB","UB","Composite","5",4,0.162794937164092,0.132712131,"1665",16.47588281,0.419443553,0,0.828131509418472,0.193548387096774,0.695192307692308,8.57768817204301,280.054301075269,"Season_2"
"9470","Trøndelag","selbu_sl","SLUB","UB","Composite","5",4,0.15543651177266,0.124288986,"1664",56.44604547,5.437898015,4.380325628,1.04207021931917,0.0591397849462366,0.650641025641026,0.467204301075269,280.50376344086,"Season_2"
"9471","Hedmark","stangeskovene_aurskog","SSAUB","UB","Composite","5",4,0.15400985525443,0.114068355,"0221",56.43464358,0,18.91236981,0.622237875330634,0,0.642901234567901,0,283.142204301075,"Season_2"
"9472","Hedmark","stangeskovene_eidskog","SSBUB","UB","Composite","5",4,0.157407725593735,0.090462104,"0420",62.64905485,0,13.92362896,1.01280825379422,0,0.822916666666667,0,283.187096774194,"Season_2"
"9473","Hedmark","eidskog","STSKNUB","UB","Composite","5",4,0.144091268111768,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.39879729651997,0,0.0625,0,283.097849462366,"Season_2"
"9474","Hedmark","truls_holm","THUB","UB","Composite","5",4,0.152119048336277,0.294777374,"0221",56.43464358,0,18.91236981,1.30657109156774,0.00806451612903226,0.833800827920238,0.0408602150537634,282.640053763441,"Season_2"
"9678","Trøndelag","steinkjer_1bbb","1BBB","B","Composite","6",4,0.157128519297209,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.15554822394258,0,0.939075630252101,0,284.140833333333,"Season_2"
"9679","Telemark","nome_cappelen1","1CAB","B","Composite","6",4,0.150292746392003,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.212220429511045,0,0.313544932079415,0,287.754722222222,"Season_2"
"9680","Telemark","drangedal1","1DRB","B","Composite","6",4,0.152884336658616,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.724767388548418,0,0.502087550607287,0,287.233333333333,"Season_2"
"9681","Telemark","fritsoe1","1FRB","B","Composite","6",4,0.152044401932677,0.245537883,"0604",45.5486725,2.225169257,8.847710058,0.86256351190303,0,0.313888888888889,0,285.713055555556,"Season_2"
"9682","Telemark","furesdal","1FYB","B","Composite","6",4,0.149448050504504,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.256416666238159,0,0.03125,0,285.646944444444,"Season_2"
"9683","Trøndelag","namdalseid_1kub","1KB","B","Composite","6",4,0.156962008609805,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.129218140280598,0,0.923363095238095,0,284.481388888889,"Season_2"
"9684","Telemark","kviteseid1","1KVB","B","Composite","6",4,0.155227648822165,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.1901827429254,0,0.96781561461794,0,285.028611111111,"Season_2"
"9685","Trøndelag","nsb_verdal","1NSB","B","Composite","6",4,0.1555959311129,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.13729629590475,0,0.770882352941176,0,284.981944444444,"Season_2"
"9686","Trøndelag","sub_namdalseid","1SB","B","Composite","6",4,0.158636363505016,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.152450494683465,0,0.882777777777778,0,283.560277777778,"Season_2"
"9687","Trøndelag","verdal_1vb","1VBB","B","Composite","6",4,0.150981809274132,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.216583332660819,0,0.460828625235405,0,284.109166666667,"Season_2"
"9688","Trøndelag","steinkjer_2bbb","2BBB","B","Composite","6",4,0.156034618394844,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.540061009660257,0,0.910476529321406,0,284.075,"Season_2"
"9689","Telemark","nome_cappelen2","2CAB","B","Composite","6",4,0.149591700697407,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.380803571209461,0,0.363344988344989,0,287.857222222222,"Season_2"
"9690","Telemark","fritsoe2","2FRB","B","Composite","6",4,0.153070721368294,0.148195816,"0728",45.48785783,33.89613967,19.91579349,0.854038740012436,0,0.395899470899471,0,286.691388888889,"Season_2"
"9691","Telemark","kviteseid2","2KVB","B","Composite","6",4,0.153063668970702,0.106407376,"0829",34.25057033,13.40190923,2.936689407,0.956211164489714,0,0.694196428571428,0,284.323611111111,"Season_2"
"9692","Trøndelag","verdal_2vb","2VBB","B","Composite","6",4,0.145441022819782,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.567233490816676,0,0.684109848484848,0,284.178888888889,"Season_2"
"9693","Telemark","drangedal3","3DRB","B","Composite","6",4,0.153664226969348,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.261183675780075,0,0.5,0,286.554722222222,"Season_2"
"9694","Telemark","kviteseid3","3KVB","B","Composite","6",4,0.157536913198322,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.989695650640541,0,0.926830808080808,0,283.891111111111,"Season_2"
"9695","Telemark","notodden3","3NOB","B","Composite","6",4,0.14855718547556,0.142430355,"0807",45.75073179,7.549714848,3.55799475,0.888706699265361,0,0.302164502164502,0,285.871111111111,"Season_2"
"9696","Telemark","drangedal4","4DRB","B","Composite","6",4,0.151570658711816,0.205027981,"0817",27.00672829,9.836987784,5.031787593,2.34772389858373,0,0.933052330692715,0,286.535,"Season_2"
"9697","Telemark","notodden5","5NOB","B","Composite","6",4,0.145088513318447,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.406247421944893,0,0.258603030548578,0,285.343888888889,"Season_2"
"9698","Telemark","notodden6","6NOB","B","Composite","6",4,0.148869299368882,0.106105683,"0807",45.75073179,7.549714848,3.55799475,0.664381176672657,0,0.280858395989975,0,286.688611111111,"Season_2"
"9699","Trøndelag","bratsberg","BRB","B","Composite","6",4,0.15728884337819,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.427393586708792,0,0.979565274841438,0,284.230277777778,"Season_2"
"9700","Hedmark","didrik_holmsen","DHB","B","Composite","6",4,0.154506465879252,0.234215068,"0221",56.43464358,0,18.91236981,1.37802746100245,0,0.639425770308123,0,286.91,"Season_2"
"9701","Hedmark","fet_3","FKB","B","Composite","6",4,0.145907491864075,0.140119204,"0227",71.33638992,0,32.84966157,1.24319727871305,0,0.148026315789474,0,287.32,"Season_2"
"9702","Trøndelag","selbu_flub","FLB","B","Composite","6",4,0.151086744822908,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.66651620670287,0,0.71510989010989,0,284.245,"Season_2"
"9703","Trøndelag","hi_tydal","HIB","B","Composite","6",4,0.15136425000789,0.214070788,"1665",16.47588281,0.419443553,0,0.558368909693206,0,0.879281697341514,0,283.717777777778,"Season_2"
"9704","Hedmark","halvard_pramhus","HPB","B","Composite","6",4,0.141217185393567,0.335469416,"0420",62.64905485,0,13.92362896,1.22550115056668,0,0.189583333333333,0,287.026111111111,"Season_2"
"9705","Trøndelag","selbu_kl","KLB","B","Composite","6",4,0.140177487291562,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.113526502119002,0,0.250676069616563,0,283.901388888889,"Season_2"
"9706","Trøndelag","singsaas","LAB","B","Composite","6",4,0.149139734585044,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.195805897931934,0,0.242760180995475,0,284.17,"Season_2"
"9707","Trøndelag","malvik","MAB","B","Composite","6",4,0.152799463006715,0.160287892,"1663",91.59537109,0.841762109,20.5676583,1.40626146546202,0,0.657556935817805,0,283.988888888889,"Season_2"
"9708","Hedmark","stig_dahlen","SDB","B","Composite","6",4,0.152045077413616,1,"0221",56.43464358,0,18.91236981,0.478016786027155,0,0.562745974955277,0,287.100277777778,"Season_2"
"9709","Trøndelag","sl_tydal","SEB","B","Composite","6",4,0.155217057030215,0.132712131,"1665",16.47588281,0.419443553,0,0.286093677692901,0,0.548966165413534,0,283.366944444444,"Season_2"
"9710","Trøndelag","selbu_sl","SLB","B","Composite","6",4,0.155039593278629,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.621776349386763,0,0.616541353383459,0,283.598333333333,"Season_2"
"9711","Hedmark","stangeskovene_aurskog","SSAB","B","Composite","6",4,0.152744918558571,0.114068355,"0221",56.43464358,0,18.91236981,0.371960396300091,0,0.558938746438747,0,286.848055555556,"Season_2"
"9712","Hedmark","stangeskovene_eidskog","SSBB","B","Composite","6",4,0.145053593945904,0.090462104,"0420",62.64905485,0,13.92362896,0.207524706087459,0,0.147421931735657,0,286.928055555556,"Season_2"
"9713","Hedmark","eidskog","STSKNB","B","Composite","6",4,0.145016809132124,0.250270963,"0236",52.57030574,0.363637888,32.77363522,0.491529413281434,0,0.158715098942803,0,286.855,"Season_2"
"9714","Hedmark","truls_holm","THB","B","Composite","6",4,0.15152966093217,0.294777374,"0221",56.43464358,0,18.91236981,0.445465000593686,0,0.403421052631579,0,286.348611111111,"Season_2"
"9715","Trøndelag","steinkjer_1bbb","1BBUB","UB","Composite","6",4,0.157475039127941,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.105052757969716,0,0.891053391053391,0,284.140833333333,"Season_2"
"9716","Telemark","nome_cappelen1","1CAUB","UB","Composite","6",4,0.146612885630149,0.080441283,"0806",36.73246483,7.237559382,26.88021893,0.299851009619276,0,0.1125,0,287.754722222222,"Season_2"
"9717","Telemark","drangedal1","1DRUB","UB","Composite","6",4,0.157062742985442,0.21131677,"0817",27.00672829,9.836987784,5.031787593,0.89349748748536,0,0.779861111111111,0,287.233333333333,"Season_2"
"9718","Telemark","fritsoe1","1FRUB","UB","Composite","6",4,0.149029465695864,0.245537883,"0604",45.5486725,2.225169257,8.847710058,1.4471953509213,0,0.765426048444916,0,285.713055555556,"Season_2"
"9719","Telemark","furesdal","1FYUB","UB","Composite","6",4,0.143443189726674,0.058035047,"0831",23.22393919,2.078638027,1.526065809,0.765572700937602,0,0.0972222222222221,0,285.646944444444,"Season_2"
"9720","Trøndelag","namdalseid_1kub","1KUB","UB","Composite","6",4,0.154683081346866,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.244896724315768,0,0.829547827903091,0,284.481388888889,"Season_2"
"9721","Telemark","kviteseid1","1KVUB","UB","Composite","6",4,0.156061364004651,0.105926078,"0829",34.25057033,13.40190923,2.936689407,1.69761136832054,0,0.6875,0,285.028611111111,"Season_2"
"9722","Trøndelag","nsb_verdal","1NSUB","UB","Composite","6",4,0.159516923742206,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.0569086417820259,0,0.958333333333333,0,284.981944444444,"Season_2"
"9723","Trøndelag","sub_namdalseid","1SUB","UB","Composite","6",4,0.156250050452332,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.186951220505757,0,0.852707261292167,0,283.560277777778,"Season_2"
"9724","Trøndelag","verdal_1vb","1VBUB","UB","Composite","6",4,0.151193491656226,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.266489106051446,0,0.435681818181818,0,284.109166666667,"Season_2"
"9725","Trøndelag","steinkjer_2bbb","2BBUB","UB","Composite","6",4,0.158136763719688,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.291672679005472,0,0.970862470862471,0,284.075,"Season_2"
"9726","Telemark","nome_cappelen2","2CAUB","UB","Composite","6",4,0.149608684261968,0.166542737,"0819",30.18818188,28.25801849,15.04767058,0.765922461321981,0,0.427232142857143,0,287.857222222222,"Season_2"
"9727","Telemark","fritsoe2","2FRUB","UB","Composite","6",4,0.153185891629729,0.148195816,"0728",45.48785783,33.89613967,19.91579349,1.47146511385675,0,0.663589743589744,0,286.691388888889,"Season_2"
"9728","Telemark","kviteseid2","2KVUB","UB","Composite","6",4,0.153322181940384,0.106407376,"0829",34.25057033,13.40190923,2.936689407,1.50583744001359,0,0.522862554112554,0,284.323611111111,"Season_2"
"9729","Trøndelag","verdal_2vb","2VBUB","UB","Composite","6",4,0.150080635305439,0.241115185,"1721",28.2697902,2.827400105,6.979690234,1.6071785787697,0,0.628472222222222,0,284.178888888889,"Season_2"
"9730","Telemark","drangedal3","3DRUB","UB","Composite","6",4,0.156409483950882,0.019353239,"0817",27.00672829,9.836987784,5.031787593,0.0915438149867882,0,0.663690476190476,0,286.554722222222,"Season_2"
"9731","Telemark","kviteseid3","3KVUB","UB","Composite","6",4,0.153095104604225,0.091250578,"0829",34.25057033,13.40190923,2.936689407,0.802549872254414,0,0.797222222222222,0,283.891111111111,"Season_2"
"9732","Telemark","notodden3","3NOUB","UB","Composite","6",4,0.149597564970205,0.142430355,"0807",45.75073179,7.549714848,3.55799475,1.12241627908268,0,0.302777777777778,0,285.871111111111,"Season_2"
"9733","Telemark","drangedal4","4DRUB","UB","Composite","6",4,0.150139652603403,0.205027981,"0817",27.00672829,9.836987784,5.031787593,0.949242132564795,0,0.972777014652015,0,286.535,"Season_2"
"9734","Telemark","notodden5","5NOUB","UB","Composite","6",4,0.12771127047761,0.119776917,"0807",45.75073179,7.549714848,3.55799475,0.643162291463096,0,0.162622287991342,0,285.343888888889,"Season_2"
"9735","Telemark","notodden6","6NOUB","UB","Composite","6",4,0.149950437359896,0.106105683,"0807",45.75073179,7.549714848,3.55799475,1.03620902460949,0,0.354273504273505,0,286.688611111111,"Season_2"
"9736","Trøndelag","bratsberg","BRUB","UB","Composite","6",4,0.150852685574022,0.19644858,"1601",79.89208961,1.335197374,31.0221955,2.13904225370522,0,0.964271939491084,0,284.230277777778,"Season_2"
"9737","Hedmark","didrik_holmsen","DHUB","UB","Composite","6",4,0.150335401330252,0.234215068,"0221",56.43464358,0,18.91236981,0.649048275698576,0,0.349025974025974,0,286.91,"Season_2"
"9738","Hedmark","fet_3","FKUB","UB","Composite","6",4,0.154948306170384,0.140119204,"0227",71.33638992,0,32.84966157,0.563066667074273,0,0.688095238095238,0,287.32,"Season_2"
"9739","Trøndelag","selbu_flub","FLUB","UB","Composite","6",4,0.153063258799573,0.271341572,"1664",56.44604547,5.437898015,4.380325628,1.40290329890915,0,0.838509316770186,0,284.245,"Season_2"
