"","Region","LocalityName","LocalityCode","Treatment","Years_Since_Exclosure","Mean_Plot_Biomass_kg","Mean_Plot_Biomass_kg_m2","Productivity_Index","DistrictID","Moose_Density","Red_Deer_Density","Roe_Deer_Density","Decid_Bio","Pine_Bio","Spruce_Bio"
"758","Trøndelag","nsb_verdal","1NSUB","UB",10,2.768636,0.220321052511086,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.183797420184379,0.0476404857354694,0.049227021785681
"759","Trøndelag","sub_namdalseid","1SUB","UB",10,7.34983085,0.584880955333403,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.376612786240138,0,0.208268169093266
"760","Trøndelag","verdal_1vb","1VBUB","UB",10,1.6728185875,0.133118673548314,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.131749724520686,0.0305196861742851,0.00757338796702784
"761","Trøndelag","steinkjer_2bbb","2BBUB","UB",10,5.30221,0.421936465405639,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.228815072246429,0,0.257495190878947
"762","Trøndelag","verdal_2vb","2VBUB","UB",10,15.853535125,1.26158424031237,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.635145510182537,0.0595506071693368,0.611551078337498
"763","Trøndelag","bratsberg","BRUB","UB",10,19.5729601,1.55756667542772,0.19644858,"1601",79.89208961,1.335197374,31.0221955,1.14616033873313,0.0158801619118231,0.399496215260719
"764","Trøndelag","selbu_flub","FLUB","UB",10,13.3186989,1.05986838274379,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.565704817895228,0,0.658884753131422
"765","Trøndelag","hi_tydal","HIUB","UB",10,15.401859325,1.22564102218988,0.214070788,"1665",16.47588281,0.419443553,0,0.75958674687606,0.107191092904806,0.439256502087615
"766","Trøndelag","selbu_kl","KLUB","UB",10,8.0136072625,0.637702603911993,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0476162504165101,0.493525656915878,0.128747595439473
"767","Trøndelag","singsaas","LAUB","UB",10,2.059658475,0.163902413688682,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.00900485537731139,0.064016902707037,0.121174207472445
"768","Hedmark","maarud_1","M1UB","UB",10,39.050896925,3.10757163889292,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.68405300340405,1.40837185955481,0.0151467759340557
"769","Hedmark","maarud_2","M2UB","UB",10,14.20850865,1.13067719280573,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.653262835541368,0.107191092904806,0.450616584038156
"770","Hedmark","maarud_3","M3UB","UB",10,11.109795625,0.884089445229731,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.40457509817438,0.297753035846684,0.242348414944891
"771","Trøndelag","malvik","MAUB","UB",10,11.3104278875,0.900055253390024,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.310305104764639,0.230014220191563,0.47964790457843
"772","Trøndelag","sl_tydal","SEUB","UB",10,16.3357736125,1.29995955982976,0.132712131,"1665",16.47588281,0.419443553,0,0.785343167320174,0.173689270910566,0.384349439326663
"773","Trøndelag","selbu_sl","SLUB","UB",10,10.66595945,0.848770084642607,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.420873664505534,0,0.427896420137073
"774","Trøndelag","steinkjer_1bbb","1BBB","B",11,7.92661367,0.630779873780145,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.215085564714409,0,0.415694309065736
"775","Trøndelag","namdalseid_1kub","1KB","B",11,7.21322261,0.574010017001861,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.238943801050159,0,0.335066215951703
"776","Trøndelag","nsb_verdal","1NSB","B",11,14.69742667,1.16958405263058,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.346268071628245,0.0601016811597924,0.793265140422436
"777","Trøndelag","sub_namdalseid","1SB","B",11,3.563651115,0.283586345203597,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.170445234804117,0.0273189459817238,0.10631137390405
"778","Trøndelag","verdal_1vb","1VBB","B",11,1.03613823,0.0824532605154936,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0430870811164287,0.0455315766362064,0.0208699876876402
"779","Trøndelag","steinkjer_2bbb","2BBB","B",11,9.781040775,0.778350493962316,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.18112142080222,0,0.796305430880129
"780","Trøndelag","verdal_2vb","2VBB","B",11,17.88086488,1.42291401620514,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.595473037493379,0.0218551567853791,0.821977189515411
"781","Trøndelag","bratsberg","BRB","B",11,4.201912995,0.33437761179816,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.157690906214057,0.0163913675890343,0.224654695719447
"782","Trøndelag","selbu_flub","FLB","B",11,8.78877429,0.699388435986231,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.140627460722884,0,0.558760975263347
"783","Trøndelag","hi_tydal","HIB","B",11,8.140230175,0.647778935128527,0.214070788,"1665",16.47588281,0.419443553,0,0.284942618667355,0.00546378919634477,0.361470369162086
"784","Trøndelag","selbu_kl","KLB","B",11,7.641405995,0.608083768138146,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.280749150114089,0.198062358367498,0.12927225965656
"785","Trøndelag","singsaas","LAB","B",11,4.717716825,0.375423976403276,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.0519119616967677,0.157083939394912,0.166428075311596
"786","Hedmark","maarud_1","M1B","B",11,27.23080125,2.16695831164523,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.23888256822624,0.620140073785131,0.307935669633864
"787","Hedmark","maarud_2","M2B","B",11,17.744878855,1.41209259217005,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.594053741457369,0.0478081554680167,0.770230695244665
"788","Hedmark","maarud_3","M3B","B",11,8.28807509333333,0.659544059910411,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.0383140400233389,0.586446707074338,0.0521749692191006
"789","Trøndelag","malvik","MAB","B",11,7.43713775,0.591828617683918,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.0503211324419662,0,0.541507485241952
"790","Trøndelag","sl_tydal","SEB","B",11,6.37225568,0.507087995058703,0.132712131,"1665",16.47588281,0.419443553,0,0.14107788035268,0.078314311814275,0.307274380845317
"791","Trøndelag","selbu_sl","SLB","B",11,10.10052648,0.803774358561291,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.0878640909045245,0.0218551567853791,0.710446478460422
"792","Trøndelag","steinkjer_1bbb","1BBUB","UB",11,6.31132985,0.502239671555465,0.115979123,"1702",107.5650526,2.431337072,17.86445891,0.320478360346797,0,0.181761311208668
"793","Trøndelag","namdalseid_1kub","1KUB","UB",11,15.540110725,1.23664271903956,0.222676728,"1725",75.88802955,8.758466457,7.375877596,0.774666053050865,0,0.461976665988698
"794","Trøndelag","nsb_verdal","1NSUB","UB",11,2.3876422375,0.190002532216559,0.110463648,"1721",28.2697902,2.827400105,6.979690234,0.146779456583301,0.0744382589616709,0.049227021785681
"795","Trøndelag","sub_namdalseid","1SUB","UB",11,8.114437725,0.645726437172552,0.077437345,"1725",75.88802955,8.758466457,7.375877596,0.412844757186446,0,0.232881679986106
"796","Trøndelag","verdal_1vb","1VBUB","UB",11,1.2402475875,0.0986957671042115,0.011938921,"1721",28.2697902,2.827400105,6.979690234,0.0878375361675279,0.0290309209950517,0.00757338796702784
"797","Trøndelag","steinkjer_2bbb","2BBUB","UB",11,5.320889725,0.423422950690313,0.087040751,"1702",107.5650526,2.431337072,17.86445891,0.220834822572318,0,0.270117504157326
"798","Trøndelag","verdal_2vb","2VBUB","UB",11,13.66559055,1.0874731431512,0.241115185,"1721",28.2697902,2.827400105,6.979690234,0.611547551066072,0.101236032187872,0.450616584038156
"799","Trøndelag","bratsberg","BRUB","UB",11,17.9232852,1.42628971801291,0.19644858,"1601",79.89208961,1.335197374,31.0221955,0.99716365683832,0.0218352226287568,0.412749644203017
"800","Trøndelag","selbu_flub","FLUB","UB",11,11.168180575,0.888735571927068,0.271341572,"1664",56.44604547,5.437898015,4.380325628,0.58201335926244,0,0.408962950219503
"801","Trøndelag","hi_tydal","HIUB","UB",11,17.295940575,1.37636721896746,0.214070788,"1665",16.47588281,0.419443553,0,0.854694488138627,0.29179797512975,0.448723237046399
"802","Trøndelag","selbu_kl","KLUB","UB",11,9.2842662875,0.738818436318533,0.116040591,"1664",56.44604547,5.437898015,4.380325628,0.0534511113521104,0.588806628386817,0.128747595439473
"803","Trøndelag","singsaas","LAUB","UB",11,2.40840565,0.191654832083975,0.042265252,"1648",36.25939668,6.648445301,2.712137721,0.012662011163206,0.0937922062917054,0.113600819505418
"804","Hedmark","maarud_1","M1UB","UB",11,41.541068125,3.30573316670546,0.502955834,"0419",49.08527729,0.828135374,16.24462266,1.70275354608353,1.58404615070436,0.0189334699175696
"805","Hedmark","maarud_2","M2UB","UB",11,15.2447514375,1.2131387737427,0.27235075,"0419",49.08527729,0.828135374,16.24462266,0.633273440217235,0.145898987564875,0.543390586634248
"806","Hedmark","maarud_3","M3UB","UB",11,11.639205025,0.926218506694389,0.157610692,"0419",49.08527729,0.828135374,16.24462266,0.368738330835573,0.387078946600689,0.227201639010835
"807","Trøndelag","malvik","MAUB","UB",11,12.9949858625,1.03410811771309,0.160287892,"1663",91.59537109,0.841762109,20.5676583,0.321144956952696,0.243413106804664,0.626066738607635
"808","Trøndelag","sl_tydal","SEUB","UB",11,19.7409719375,1.57093663264576,0.132712131,"1665",16.47588281,0.419443553,0,0.830446013033826,0.217359716168079,0.577470832485873
"809","Trøndelag","selbu_sl","SLUB","UB",11,10.90419825,0.867728525970747,0.124288986,"1664",56.44604547,5.437898015,4.380325628,0.409538553965563,0,0.458189972005184
